CustomerID,total_revenue,total_orders,total_items,first_purchase,last_purchase,country,days_since_last_purchase,avg_order_value
15159.0,18641.010000000002,30,11441,2010-12-13 15:44:00,2011-12-08 12:05:00,United Kingdom,1,621.3670000000001
15160.0,158.16,1,84,2010-12-17 14:15:00,2010-12-17 14:15:00,United Kingdom,356,158.16
15163.0,304.47,2,186,2011-05-31 15:22:00,2011-11-21 13:10:00,United Kingdom,17,152.235
15164.0,824.58,3,351,2011-01-04 14:21:00,2011-10-02 12:05:00,United Kingdom,68,274.86
15165.0,487.75,1,160,2010-12-01 14:03:00,2010-12-01 14:03:00,United Kingdom,372,487.75
15167.0,158.8,1,65,2011-01-23 12:41:00,2011-01-23 12:41:00,United Kingdom,320,158.8
15168.0,106.56,1,52,2011-11-14 11:26:00,2011-11-14 11:26:00,United Kingdom,25,106.56
15171.0,1289.5,1,290,2011-01-12 15:36:00,2011-01-12 15:36:00,United Kingdom,330,1289.5
15172.0,1624.05,5,1611,2011-04-17 11:56:00,2011-12-01 11:51:00,United Kingdom,8,324.81
15174.0,135.75,1,145,2011-01-21 09:06:00,2011-01-21 09:06:00,United Kingdom,322,135.75
15175.0,224.14,1,454,2011-09-29 11:31:00,2011-09-29 11:31:00,United Kingdom,71,224.14
15178.0,40.5,1,30,2011-03-24 15:12:00,2011-03-24 15:12:00,United Kingdom,259,40.5
15179.0,2206.95,5,1938,2011-01-24 13:48:00,2011-11-21 12:53:00,United Kingdom,17,441.39
15180.0,87.5,1,36,2010-12-07 14:57:00,2010-12-07 14:57:00,United Kingdom,366,87.5
15181.0,689.4799999999999,3,544,2011-03-15 12:03:00,2011-10-04 13:58:00,United Kingdom,65,229.82666666666663
15182.0,622.85,2,253,2011-03-16 12:42:00,2011-07-08 13:37:00,United Kingdom,153,311.425
15184.0,402.2,2,199,2011-06-02 12:06:00,2011-11-10 13:41:00,United Kingdom,28,201.1
15185.0,310.62,1,666,2011-09-30 14:06:00,2011-09-30 14:06:00,United Kingdom,69,310.62
15186.0,411.41,2,215,2011-06-24 14:54:00,2011-11-25 14:58:00,United Kingdom,13,205.705
15187.0,4777.18,16,1887,2011-05-11 13:49:00,2011-12-08 11:56:00,United Kingdom,1,298.57375
15189.0,16225.39,41,6149,2011-01-11 12:29:00,2011-12-08 13:22:00,United Kingdom,0,395.74121951219513
15192.0,1044.32,3,918,2010-12-09 14:56:00,2011-08-12 11:41:00,United Kingdom,119,348.1066666666666
15193.0,499.32,1,144,2011-10-10 08:23:00,2011-10-10 08:23:00,United Kingdom,60,499.32
15194.0,7616.53,15,5703,2010-12-06 15:00:00,2011-12-06 15:10:00,United Kingdom,2,507.76866666666666
15195.0,3861.0,1,1404,2011-12-07 12:20:00,2011-12-07 12:20:00,United Kingdom,2,3861.0
15197.0,1079.6100000000001,3,469,2010-12-16 18:01:00,2011-11-29 10:00:00,United Kingdom,10,359.87000000000006
15198.0,193.64,2,120,2011-08-07 15:16:00,2011-09-08 14:42:00,United Kingdom,91,96.82
15199.0,1268.7,4,396,2011-02-04 14:04:00,2011-10-11 15:12:00,United Kingdom,58,317.175
15201.0,1236.54,5,1210,2011-04-06 14:02:00,2011-09-13 14:53:00,United Kingdom,86,247.308
15203.0,1827.8,6,1753,2011-02-01 12:29:00,2011-11-14 08:16:00,United Kingdom,25,304.6333333333333
15204.0,316.58,1,258,2010-12-17 13:49:00,2010-12-17 13:49:00,United Kingdom,356,316.58
15205.0,653.24,2,378,2011-08-04 16:07:00,2011-09-15 19:36:00,United Kingdom,84,326.62
15206.0,420.29999999999995,4,162,2011-03-09 08:59:00,2011-11-29 13:41:00,United Kingdom,9,105.07499999999999
15208.0,870.12,5,316,2010-12-21 13:03:00,2011-12-08 17:24:00,United Kingdom,0,174.024
15210.0,331.18,1,228,2011-04-28 16:11:00,2011-04-28 16:11:00,United Kingdom,224,331.18
15211.0,894.4100000000001,2,240,2010-12-09 16:08:00,2011-10-10 13:31:00,United Kingdom,59,447.20500000000004
15212.0,101.8,1,36,2011-04-12 13:45:00,2011-04-12 13:45:00,United Kingdom,240,101.8
15213.0,328.35,2,272,2011-01-14 11:05:00,2011-01-25 12:21:00,United Kingdom,318,164.175
15214.0,1661.44,8,1254,2011-04-11 09:46:00,2011-12-08 12:07:00,United Kingdom,1,207.68
15215.0,734.94,3,225,2011-09-04 12:24:00,2011-10-24 11:41:00,United Kingdom,46,244.98000000000002
15216.0,96.6,1,28,2011-09-13 11:41:00,2011-09-13 11:41:00,United Kingdom,87,96.6
15218.0,5756.89,11,3329,2011-01-25 11:20:00,2011-11-29 11:48:00,United Kingdom,10,523.3536363636364
15219.0,305.75,1,45,2011-06-16 16:57:00,2011-06-16 16:57:00,United Kingdom,175,305.75
15220.0,1778.96,6,1393,2011-03-04 10:24:00,2011-10-19 12:39:00,United Kingdom,51,296.49333333333334
15221.0,403.25,1,43,2010-12-08 13:08:00,2010-12-08 13:08:00,United Kingdom,365,403.25
15222.0,585.0,1,440,2011-01-25 08:03:00,2011-01-25 08:03:00,United Kingdom,318,585.0
15223.0,755.75,2,213,2011-04-04 12:17:00,2011-04-28 11:31:00,United Kingdom,225,377.875
15224.0,322.08,2,152,2010-12-12 12:34:00,2010-12-16 15:02:00,United Kingdom,357,161.04
15225.0,409.40000000000003,1,226,2011-04-19 14:51:00,2011-04-19 14:51:00,United Kingdom,233,409.40000000000003
15226.0,154.41,1,71,2011-02-02 11:41:00,2011-02-02 11:41:00,United Kingdom,310,154.41
15227.0,1219.4,5,750,2011-01-26 15:31:00,2011-11-03 11:59:00,United Kingdom,36,243.88000000000002
15228.0,3386.71,4,2255,2011-02-18 09:04:00,2011-10-04 13:56:00,United Kingdom,65,846.6775
15230.0,429.6,2,351,2011-04-13 11:04:00,2011-04-14 14:39:00,United Kingdom,238,214.8
15232.0,612.06,2,686,2011-07-22 12:21:00,2011-08-18 16:27:00,United Kingdom,112,306.03
15234.0,197.0,1,196,2011-03-08 08:53:00,2011-03-08 08:53:00,United Kingdom,276,197.0
15235.0,2247.51,12,1324,2010-12-01 17:22:00,2011-05-06 09:44:00,United Kingdom,217,187.29250000000002
15236.0,321.05,1,269,2011-02-14 10:52:00,2011-02-14 10:52:00,United Kingdom,298,321.05
15237.0,1412.32,4,1071,2011-04-26 15:04:00,2011-12-08 09:46:00,United Kingdom,1,353.08
15238.0,1071.99,3,692,2011-06-08 16:00:00,2011-11-10 14:28:00,United Kingdom,28,357.33
15239.0,780.59,2,594,2011-09-22 09:53:00,2011-11-29 14:14:00,United Kingdom,9,390.295
15240.0,1706.57,5,1369,2011-02-01 08:23:00,2011-10-26 09:50:00,United Kingdom,44,341.31399999999996
15241.0,1756.44,8,1818,2011-03-01 11:02:00,2011-10-04 09:05:00,United Kingdom,66,219.555
15243.0,316.68,1,185,2011-09-26 14:12:00,2011-09-26 14:12:00,United Kingdom,73,316.68
15244.0,631.57,2,405,2011-04-05 15:12:00,2011-10-05 13:19:00,United Kingdom,64,315.785
15245.0,2515.84,3,1784,2011-03-23 13:42:00,2011-07-28 18:56:00,United Kingdom,133,838.6133333333333
15246.0,514.15,2,247,2010-12-16 09:46:00,2011-04-15 14:45:00,United Kingdom,237,257.075
15247.0,356.0,1,160,2011-08-09 12:52:00,2011-08-09 12:52:00,United Kingdom,121,356.0
15249.0,6688.46,13,3577,2011-03-28 12:49:00,2011-11-08 11:45:00,United Kingdom,31,514.496923076923
15251.0,10484.99,11,6171,2011-04-12 10:38:00,2011-11-30 15:02:00,United Kingdom,8,953.180909090909
15252.0,740.78,2,522,2011-06-09 14:15:00,2011-11-03 13:30:00,United Kingdom,35,370.39
15253.0,918.1999999999999,5,866,2011-06-23 12:19:00,2011-11-23 16:22:00,United Kingdom,15,183.64
15254.0,300.36,1,275,2011-08-04 15:04:00,2011-08-04 15:04:00,United Kingdom,126,300.36
15255.0,890.85,1,489,2011-10-04 12:43:00,2011-10-04 12:43:00,United Kingdom,66,890.85
15256.0,98.45,1,55,2011-07-14 11:47:00,2011-07-14 11:47:00,United Kingdom,148,98.45
15257.0,317.15,1,46,2011-03-01 12:58:00,2011-03-01 12:58:00,United Kingdom,282,317.15
15258.0,623.16,2,142,2011-05-06 14:16:00,2011-06-24 12:30:00,United Kingdom,168,311.58
15260.0,1810.77,7,885,2010-12-02 12:09:00,2011-08-31 13:55:00,United Kingdom,99,258.68142857142857
15261.0,254.82,1,270,2011-07-27 15:20:00,2011-07-27 15:20:00,United Kingdom,134,254.82
15262.0,178.95000000000002,1,73,2011-01-20 12:16:00,2011-01-20 12:16:00,United Kingdom,323,178.95000000000002
15263.0,156.51,1,89,2011-08-25 10:26:00,2011-08-25 10:26:00,United Kingdom,106,156.51
15264.0,393.74,1,265,2011-10-06 13:49:00,2011-10-06 13:49:00,United Kingdom,63,393.74
15265.0,1506.1200000000001,2,612,2011-04-18 12:16:00,2011-07-11 14:46:00,United Kingdom,150,753.0600000000001
15266.0,119.3,1,18,2011-01-05 13:40:00,2011-01-05 13:40:00,United Kingdom,337,119.3
15267.0,1717.36,5,944,2011-06-10 10:24:00,2011-11-17 15:59:00,United Kingdom,21,343.472
15269.0,408.8,1,26,2011-11-16 09:32:00,2011-11-16 09:32:00,United Kingdom,23,408.8
15270.0,2379.49,7,1521,2011-02-02 13:25:00,2011-11-24 09:24:00,United Kingdom,15,339.9271428571428
15271.0,2493.34,15,1251,2010-12-09 13:47:00,2011-12-02 14:11:00,United Kingdom,6,166.22266666666667
15272.0,721.94,2,310,2011-09-14 16:36:00,2011-10-13 12:59:00,United Kingdom,56,360.97
15274.0,716.57,2,619,2011-11-21 14:17:00,2011-12-05 16:57:00,United Kingdom,3,358.285
15275.0,615.14,1,498,2011-11-02 11:20:00,2011-11-02 11:20:00,United Kingdom,37,615.14
15276.0,128.63,1,61,2011-10-04 16:39:00,2011-10-04 16:39:00,United Kingdom,65,128.63
15277.0,255.89999999999998,1,205,2011-10-24 10:08:00,2011-10-24 10:08:00,United Kingdom,46,255.89999999999998
15279.0,290.51,1,189,2010-12-20 10:48:00,2010-12-20 10:48:00,United Kingdom,354,290.51
15280.0,113.12,1,154,2011-06-20 17:14:00,2011-06-20 17:14:00,United Kingdom,171,113.12
15281.0,2332.15,9,1211,2011-01-10 15:51:00,2011-10-12 09:10:00,United Kingdom,58,259.1277777777778
15286.0,240.55,1,55,2011-10-21 11:08:00,2011-10-21 11:08:00,United Kingdom,49,240.55
15287.0,486.69,2,433,2011-09-30 12:30:00,2011-11-17 15:34:00,United Kingdom,21,243.345
15288.0,2306.52,5,775,2010-12-09 13:59:00,2011-10-27 16:58:00,United Kingdom,42,461.304
15289.0,939.78,3,1008,2011-04-04 12:44:00,2011-11-10 13:49:00,United Kingdom,28,313.26
15290.0,7943.22,18,4501,2010-12-15 16:03:00,2011-12-05 11:39:00,United Kingdom,4,441.29
15291.0,4668.3,15,2103,2010-12-01 09:32:00,2011-11-14 11:02:00,United Kingdom,25,311.22
15292.0,178.39,1,55,2011-05-22 15:00:00,2011-05-22 15:00:00,United Kingdom,200,178.39
15296.0,3672.86,6,1766,2011-01-17 11:57:00,2011-10-20 11:47:00,United Kingdom,50,612.1433333333333
15297.0,641.94,3,292,2011-10-07 09:42:00,2011-11-29 16:32:00,United Kingdom,9,213.98000000000002
15298.0,4799.9,12,3116,2010-12-08 13:55:00,2011-12-07 17:17:00,United Kingdom,1,399.9916666666666
15299.0,4507.01,7,2948,2010-12-02 16:48:00,2011-10-03 14:19:00,United Kingdom,66,643.8585714285715
15300.0,496.44,1,292,2011-10-06 17:08:00,2011-10-06 17:08:00,United Kingdom,63,496.44
15301.0,5049.95,12,2751,2010-12-06 12:21:00,2011-10-20 09:57:00,United Kingdom,50,420.82916666666665
15303.0,574.02,1,248,2011-02-22 13:59:00,2011-02-22 13:59:00,United Kingdom,289,574.02
15304.0,694.4000000000001,8,104,2010-12-06 11:42:00,2011-10-10 10:23:00,United Kingdom,60,86.80000000000001
15306.0,1174.35,3,810,2011-07-14 15:22:00,2011-10-06 12:56:00,United Kingdom,63,391.45
15307.0,205.3,1,37,2011-09-05 11:38:00,2011-09-05 11:38:00,United Kingdom,95,205.3
15308.0,310.47,1,175,2011-03-10 13:08:00,2011-03-10 13:08:00,United Kingdom,273,310.47
15311.0,60632.75,91,38147,2010-12-01 09:41:00,2011-12-09 12:00:00,United Kingdom,0,666.2939560439561
15312.0,924.85,4,516,2010-12-20 12:51:00,2011-09-25 13:10:00,United Kingdom,74,231.2125
15313.0,52.0,1,25,2011-08-21 16:02:00,2011-08-21 16:02:00,United Kingdom,109,52.0
15314.0,327.97,1,313,2011-05-24 14:39:00,2011-05-24 14:39:00,United Kingdom,198,327.97
15315.0,570.5,2,862,2011-08-15 15:17:00,2011-10-06 12:51:00,United Kingdom,63,285.25
15316.0,165.0,1,100,2011-01-17 11:34:00,2011-01-17 11:34:00,United Kingdom,326,165.0
15318.0,312.62,1,642,2011-12-06 11:30:00,2011-12-06 11:30:00,United Kingdom,3,312.62
15319.0,204.5,1,175,2011-03-01 12:48:00,2011-03-01 12:48:00,United Kingdom,283,204.5
15320.0,267.13,1,326,2011-10-26 13:27:00,2011-10-26 13:27:00,United Kingdom,43,267.13
15321.0,2748.31,3,1181,2011-02-21 11:10:00,2011-09-30 09:40:00,United Kingdom,70,916.1033333333334
15322.0,679.68,1,416,2011-09-15 09:34:00,2011-09-15 09:34:00,United Kingdom,85,679.68
15325.0,161.74,1,231,2011-08-28 11:55:00,2011-08-28 11:55:00,United Kingdom,103,161.74
15326.0,311.71,1,386,2011-01-10 11:38:00,2011-01-10 11:38:00,United Kingdom,333,311.71
15327.0,208.75,1,116,2011-10-18 11:55:00,2011-10-18 11:55:00,United Kingdom,52,208.75
15329.0,1049.7,3,486,2011-06-21 10:37:00,2011-10-31 15:36:00,United Kingdom,38,349.90000000000003
15330.0,714.96,2,1312,2011-10-10 12:30:00,2011-11-07 17:50:00,United Kingdom,31,357.48
15332.0,1661.06,4,652,2010-12-05 12:00:00,2010-12-08 14:43:00,Lithuania,365,415.265
15333.0,1028.56,1,344,2011-05-15 13:27:00,2011-05-15 13:27:00,United Kingdom,207,1028.56
15334.0,350.82,3,273,2011-06-19 13:51:00,2011-07-06 11:22:00,United Kingdom,156,116.94
15335.0,170.22,1,79,2011-10-17 12:50:00,2011-10-17 12:50:00,United Kingdom,53,170.22
15339.0,574.07,2,416,2011-01-25 13:15:00,2011-10-04 12:51:00,United Kingdom,65,287.035
15341.0,2020.52,1,812,2011-09-20 09:40:00,2011-09-20 09:40:00,United Kingdom,80,2020.52
15342.0,406.09,1,283,2011-08-02 10:19:00,2011-08-02 10:19:00,United Kingdom,129,406.09
15343.0,364.5,1,84,2011-09-13 13:55:00,2011-09-13 13:55:00,United Kingdom,86,364.5
15344.0,563.94,3,116,2011-09-26 14:48:00,2011-12-09 10:45:00,United Kingdom,0,187.98000000000002
15345.0,393.54,1,81,2011-10-25 11:28:00,2011-10-25 11:28:00,United Kingdom,45,393.54
15346.0,252.42000000000002,1,144,2011-01-11 11:18:00,2011-01-11 11:18:00,United Kingdom,332,252.42000000000002
15347.0,201.60000000000002,1,130,2010-12-08 15:25:00,2010-12-08 15:25:00,United Kingdom,365,201.60000000000002
15348.0,158.04,1,84,2011-09-28 13:17:00,2011-09-28 13:17:00,United Kingdom,71,158.04
15349.0,463.90999999999997,2,321,2011-06-05 15:46:00,2011-07-04 16:06:00,United Kingdom,157,231.95499999999998
15350.0,115.65,1,51,2010-12-01 13:33:00,2010-12-01 13:33:00,United Kingdom,372,115.65
15351.0,1934.66,7,742,2010-12-05 11:49:00,2011-11-27 12:52:00,United Kingdom,11,276.38
15353.0,770.12,2,341,2010-12-07 11:49:00,2011-03-30 12:15:00,United Kingdom,254,385.06
15355.0,277.05,2,45,2011-10-17 15:22:00,2011-11-10 13:44:00,United Kingdom,28,138.525
15356.0,2718.03,10,1643,2010-12-06 14:05:00,2011-11-08 13:11:00,United Kingdom,30,271.803
15358.0,8347.2,22,7050,2010-12-09 10:04:00,2011-12-05 09:04:00,United Kingdom,4,379.41818181818184
15360.0,427.93,1,223,2011-10-31 09:35:00,2011-10-31 09:35:00,United Kingdom,39,427.93
15361.0,418.92,1,336,2010-12-13 09:52:00,2010-12-13 09:52:00,United Kingdom,361,418.92
15363.0,326.0,1,144,2010-12-02 12:28:00,2010-12-02 12:28:00,United Kingdom,372,326.0
15364.0,913.19,2,493,2011-03-30 13:39:00,2011-09-05 09:46:00,United Kingdom,95,456.595
15365.0,2314.32,7,1084,2011-01-28 13:08:00,2011-11-14 08:29:00,United Kingdom,25,330.6171428571429
15366.0,602.51,2,621,2010-12-16 15:59:00,2011-09-25 15:01:00,United Kingdom,74,301.255
15367.0,1877.59,4,1057,2011-03-09 13:53:00,2011-10-13 14:13:00,United Kingdom,56,469.3975
15368.0,446.94000000000005,1,230,2011-11-18 14:42:00,2011-11-18 14:42:00,United Kingdom,20,446.94000000000005
15370.0,2386.05,7,830,2011-01-11 11:32:00,2011-10-30 10:58:00,United Kingdom,40,340.86428571428576
15372.0,2007.3999999999999,1,2924,2011-07-25 16:39:00,2011-07-25 16:39:00,United Kingdom,136,2007.3999999999999
15373.0,2415.91,12,500,2010-12-03 14:40:00,2011-12-01 15:05:00,United Kingdom,7,201.32583333333332
15374.0,168.0,1,126,2011-08-03 09:59:00,2011-08-03 09:59:00,United Kingdom,128,168.0
15376.0,1221.56,3,615,2011-05-01 13:45:00,2011-10-30 15:04:00,United Kingdom,39,407.18666666666667
15379.0,3703.29,7,2305,2010-12-16 13:02:00,2011-06-23 13:13:00,United Kingdom,168,529.0414285714286
15380.0,1690.2600000000002,5,376,2010-12-09 15:01:00,2011-12-01 12:13:00,United Kingdom,8,338.052
15381.0,596.85,2,171,2011-03-16 13:44:00,2011-05-10 11:55:00,United Kingdom,213,298.425
15382.0,5955.71,6,4012,2011-02-17 12:01:00,2011-11-25 10:58:00,United Kingdom,14,992.6183333333333
15384.0,642.41,2,596,2010-12-15 11:34:00,2011-06-23 10:57:00,United Kingdom,169,321.205
15385.0,316.88,1,161,2011-10-30 15:11:00,2011-10-30 15:11:00,United Kingdom,39,316.88
15386.0,394.14,1,446,2011-06-06 13:47:00,2011-06-06 13:47:00,United Kingdom,185,394.14
15388.0,140.54,1,88,2011-03-14 13:53:00,2011-03-14 13:53:00,Canada,269,140.54
15389.0,500.0,1,400,2011-06-20 16:18:00,2011-06-20 16:18:00,United Kingdom,171,500.0
15392.0,1535.53,4,1277,2010-12-14 15:50:00,2011-12-05 11:01:00,United Kingdom,4,383.8825
15393.0,231.86,2,150,2011-03-03 16:58:00,2011-11-23 16:48:00,United Kingdom,15,115.93
15394.0,2183.54,4,910,2010-12-16 12:46:00,2011-11-30 11:49:00,United Kingdom,9,545.885
15395.0,107.45,1,17,2011-01-18 12:40:00,2011-01-18 12:40:00,United Kingdom,325,107.45
15396.0,288.18,1,122,2011-08-19 10:56:00,2011-08-19 10:56:00,United Kingdom,112,288.18
15397.0,94.0,1,20,2011-02-23 09:25:00,2011-02-23 09:25:00,United Kingdom,289,94.0
15398.0,1345.53,2,769,2011-09-22 14:56:00,2011-11-23 16:47:00,United Kingdom,15,672.765
15399.0,815.77,3,611,2011-09-21 15:57:00,2011-12-08 13:04:00,United Kingdom,0,271.92333333333335
15400.0,716.2,5,390,2011-03-06 11:27:00,2011-09-08 13:57:00,United Kingdom,91,143.24
15402.0,626.77,2,694,2011-05-27 13:32:00,2011-07-14 12:17:00,United Kingdom,148,313.385
15405.0,349.1,1,193,2011-06-03 14:44:00,2011-06-03 14:44:00,United Kingdom,188,349.1
15406.0,510.71000000000004,2,254,2011-02-11 16:19:00,2011-11-08 13:22:00,United Kingdom,30,255.35500000000002
15407.0,1046.74,4,552,2011-02-07 13:18:00,2011-11-06 11:55:00,United Kingdom,33,261.685
15408.0,267.18,1,106,2011-03-20 15:02:00,2011-03-20 15:02:00,United Kingdom,263,267.18
15410.0,3450.84,8,1200,2011-03-23 10:15:00,2011-09-16 14:47:00,United Kingdom,83,431.355
15411.0,1348.93,4,529,2011-06-10 12:30:00,2011-11-13 15:19:00,United Kingdom,25,337.2325
15412.0,190.53,1,108,2011-06-21 15:24:00,2011-06-21 15:24:00,United Kingdom,170,190.53
15414.0,774.9000000000001,3,443,2011-04-11 13:45:00,2011-11-30 09:50:00,United Kingdom,9,258.3
15415.0,559.61,1,551,2011-01-30 14:13:00,2011-01-30 14:13:00,United Kingdom,312,559.61
15416.0,3984.32,4,2090,2011-03-02 08:41:00,2011-10-06 09:38:00,United Kingdom,64,996.08
15417.0,508.8,1,284,2011-09-15 15:26:00,2011-09-15 15:26:00,United Kingdom,84,508.8
15419.0,135.86,1,230,2011-11-15 09:23:00,2011-11-15 09:23:00,United Kingdom,24,135.86
15421.0,950.36,4,500,2011-02-02 14:36:00,2011-10-12 09:20:00,United Kingdom,58,237.59
15422.0,97.7,2,38,2011-01-20 14:17:00,2011-01-20 16:17:00,United Kingdom,322,48.85
15423.0,43.5,1,101,2011-11-01 14:01:00,2011-11-01 14:01:00,United Kingdom,37,43.5
15424.0,383.34,2,554,2011-03-30 13:00:00,2011-03-30 13:02:00,United Kingdom,253,191.67
15426.0,1404.07,5,656,2010-12-05 13:55:00,2011-11-20 15:36:00,United Kingdom,18,280.81399999999996
15427.0,1430.54,3,967,2011-10-23 14:47:00,2011-11-06 14:29:00,United Kingdom,32,476.84666666666664
15428.0,93.78,1,102,2011-11-24 16:54:00,2011-11-24 16:54:00,United Kingdom,14,93.78
15429.0,397.35,2,380,2011-09-25 13:42:00,2011-11-13 12:28:00,United Kingdom,26,198.675
15432.0,171.19,1,65,2011-11-16 16:30:00,2011-11-16 16:30:00,United Kingdom,22,171.19
15433.0,533.3,2,534,2011-03-17 14:12:00,2011-05-10 10:45:00,United Kingdom,213,266.65
15434.0,1041.48,5,647,2011-05-23 14:18:00,2011-12-01 13:33:00,United Kingdom,7,208.296
15435.0,149.29,1,54,2011-11-17 16:39:00,2011-11-17 16:39:00,United Kingdom,21,149.29
15436.0,1067.75,3,574,2011-04-19 16:52:00,2011-11-27 16:05:00,United Kingdom,11,355.9166666666667
15437.0,200.16,1,79,2011-03-22 13:11:00,2011-03-22 13:11:00,United Kingdom,261,200.16
15438.0,156.57999999999998,1,59,2011-07-31 14:19:00,2011-07-31 14:19:00,United Kingdom,130,156.57999999999998
15440.0,383.68,3,197,2011-05-15 11:30:00,2011-10-16 12:16:00,United Kingdom,54,127.89333333333333
15442.0,594.0,1,120,2011-04-05 12:24:00,2011-04-05 12:24:00,United Kingdom,248,594.0
15443.0,3213.59,7,1639,2011-01-23 13:25:00,2011-12-08 10:40:00,United Kingdom,1,459.0842857142857
15444.0,1411.21,2,759,2011-10-30 16:12:00,2011-11-30 17:37:00,United Kingdom,8,705.605
15445.0,113.5,1,58,2011-03-20 15:06:00,2011-03-20 15:06:00,United Kingdom,263,113.5
15447.0,155.17,1,85,2011-01-13 11:26:00,2011-01-13 11:26:00,United Kingdom,330,155.17
15448.0,494.64,1,232,2011-01-31 10:42:00,2011-01-31 10:42:00,United Kingdom,312,494.64
15449.0,974.52,3,812,2011-03-23 10:43:00,2011-11-13 15:02:00,United Kingdom,25,324.84
15450.0,429.84,1,376,2011-11-09 17:11:00,2011-11-09 17:11:00,United Kingdom,29,429.84
15452.0,528.48,3,280,2011-03-20 15:21:00,2011-11-10 12:13:00,United Kingdom,29,176.16
15453.0,1371.77,7,837,2011-06-05 12:37:00,2011-12-08 10:59:00,United Kingdom,1,195.96714285714285
15454.0,179.1,1,86,2010-12-12 14:21:00,2010-12-12 14:21:00,United Kingdom,361,179.1
15456.0,434.59000000000003,3,633,2010-12-15 15:34:00,2011-03-01 13:51:00,United Kingdom,282,144.86333333333334
15457.0,237.07,1,132,2011-03-22 15:31:00,2011-03-22 15:31:00,United Kingdom,261,237.07
15458.0,161.64,1,156,2011-11-14 13:08:00,2011-11-14 13:08:00,United Kingdom,24,161.64
15460.0,214.26,1,107,2010-12-20 16:08:00,2010-12-20 16:08:00,United Kingdom,353,214.26
15462.0,234.6,3,172,2011-06-05 15:36:00,2011-09-06 13:11:00,United Kingdom,93,78.2
15463.0,126.14,1,106,2011-11-10 12:57:00,2011-11-10 12:57:00,United Kingdom,28,126.14
15464.0,1044.65,1,348,2011-01-05 15:56:00,2011-01-05 15:56:00,United Kingdom,337,1044.65
15465.0,7354.62,18,1257,2010-12-05 10:12:00,2011-11-20 10:11:00,United Kingdom,19,408.59
15466.0,334.53,1,246,2011-09-15 14:08:00,2011-09-15 14:08:00,United Kingdom,84,334.53
15467.0,524.88,3,310,2011-07-10 14:42:00,2011-11-30 14:17:00,United Kingdom,8,174.96
15468.0,467.51,2,155,2011-10-19 13:38:00,2011-10-19 13:49:00,United Kingdom,50,233.755
15469.0,538.55,2,153,2011-08-11 16:54:00,2011-10-20 16:21:00,United Kingdom,49,269.275
15471.0,454.48,1,256,2011-12-07 14:12:00,2011-12-07 14:12:00,United Kingdom,1,454.48
15472.0,371.56,1,251,2011-08-18 15:17:00,2011-08-18 15:17:00,United Kingdom,112,371.56
15473.0,1771.2,7,672,2011-10-10 11:12:00,2011-11-25 15:15:00,United Kingdom,13,253.02857142857144
15475.0,454.10999999999996,1,319,2011-09-23 15:20:00,2011-09-23 15:20:00,United Kingdom,76,454.10999999999996
15478.0,1399.92,2,575,2011-10-14 11:09:00,2011-10-30 14:19:00,United Kingdom,39,699.96
15480.0,905.5,1,303,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,115,905.5
15482.0,10879.76,12,5004,2010-12-16 10:08:00,2011-11-24 10:46:00,United Kingdom,15,906.6466666666666
